"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Included / United States","Price / United States","Compare At Price / United States","Included / International","Price / International","Compare At Price / International","Status"
"carrollton-long-sleeve-fitness-t-shirt-13","","","","","","","","","Geyser Heather","","M","","","TM310H-4443-M","249","shopify","","deny","manual","47.00","64.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/fullbody_3a32b1e0-5376-4d4a-803b-2f47a7edd32a.jpg?v=1767110985","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-long-sleeve-fitness-t-shirt-13","","","","","","","","","Geyser Heather","","L","","","TM310H-4444-L","249","shopify","","deny","manual","47.00","64.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/side_9e9159d9-bce2-4b01-b01a-2779a1025bed.jpg?v=1767110985","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-long-sleeve-fitness-t-shirt-13","","","","","","","","","Geyser Heather","","XL","","","TM310H-4445-XL","249","shopify","","deny","manual","47.00","64.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/back_348c20e2-b5e9-408a-93e9-b1c4d159c164.jpg?v=1767110985","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-long-sleeve-fitness-t-shirt-13","","","","","","","","","Geyser Heather","","XXL","","","TM310H-4446-XXL","249","shopify","","deny","manual","47.00","64.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/front_0b4a0c54-82a9-4c13-a716-9bb16430bc56.jpg?v=1767110985","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-long-sleeve-fitness-t-shirt-13","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/CARROLLTONLS-GEYSER-HEATHER_TM310H-444_36c85715-02c2-4f1e-98ce-03c0751bb6ef.jpg?v=1767110985","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carrollton-lightweight-hoodie-jaspe","Carrollton Lightweight Hoodie - Jaspe","<p><span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;If you're looking for the best lightweight hoodie for men, look no further. Introducing the Men's Carrollton Lightweight Hoodie. With a functional hood, thumbholes, and long sleeves, this lightweight performance hoodie is a heavy hitter that will keep you protected and performing all day. Versatile enough for any season, the Carrollton Lightweight Hoodie is designed to be your go-to choice for both comfort and style.&quot;}"" data-sheets-userformat='{""2"":15231,""3"":{""1"":0},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Georgia"",""16"":9}' data-sheets-textstyleruns='{""1"":0}{""1"":26,""2"":{""5"":1}}{""1"":49}'><span>If you're looking for the </span><span>best lightweight hoodie</span><span> for men, look no further. Introducing the Men's Carrollton Lightweight Hoodie. With a functional hood, thumbholes, and long sleeves, this lightweight performance hoodie is a heavy hitter that will keep you protected and performing all day. Versatile enough for any season, the Carrollton Lightweight Hoodie is designed to be your go-to choice for both comfort and style. </span></span>Style #<meta charset=""utf-8""><span>TM405. </span></p> <p><!----></p>","tasc Performance","","Sweatshirts","bamboo, blue, final sale, finalsale, gender:men, gender:men's, group:salecarrolltonhoodie, men, mens, mens sale, sale, Sale:Lightweight Layers, Sale:Mens, Sale:Sweatshirts, size:L, size:M, size:S, size:XL, size:XXL, Style: Men's Active, tag::seasonal, tasc, tasc performance, tasc performance collection, tascperformancecorecollection, under100, wintersale, YGroup_carrolltonhoodie","TRUE","Size","Arctic Jaspe","Color","S","","","TM849H-4872-S","295","shopify","","deny","manual","58.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/pdp_4.jpg?v=1767110816","1","","FALSE","Carrollton Lightweight Hoodie - Arctic Jaspe – tasc Performance","If you're looking for the best lightweight hoodie for men, look no further. Introducing the Men's Carrollton Lightweight Hoodie: Arctic Jaspe.","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"carrollton-lightweight-hoodie-jaspe","","","","","","","","","Arctic Jaspe","","M","","","TM849H-4873-M","295","shopify","","deny","manual","58.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/fullbody_15_b03df3f9-1847-45a4-99a5-c6fa03460267.jpg?v=1767110816","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-lightweight-hoodie-jaspe","","","","","","","","","Arctic Jaspe","","L","","","TM849H-4874-L","295","shopify","","deny","manual","58.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/side_16_60f96568-3baf-4fcc-811c-b620387b5e24.jpg?v=1767110816","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-lightweight-hoodie-jaspe","","","","","","","","","Arctic Jaspe","","XL","","","TM849H-4875-XL","295","shopify","","deny","manual","58.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/back_17.jpg?v=1767110816","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-lightweight-hoodie-jaspe","","","","","","","","","Arctic Jaspe","","XXL","","","TM849H-4876-XXL","295","shopify","","deny","manual","58.00","78.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/Front_16.jpg?v=1767110816","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-lightweight-hoodie-jaspe","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/CARROLLTONHOODIEARCTICJASPE_TM849H-487_8bdfb94b-5799-4149-b454-8a262c5dd24a.jpg?v=1767110816","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carrollton-fitness-t-shirt-jaspe","Carrollton Fitness T-Shirt - Jaspe","<p><meta charset=""utf-8""><span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Our Carrollton Fitness T-Shirt is about performance powered by nature. This Fitness Shirt is made from bamboo and organic cotton, a performance t-shirt that is temperature regulating and versatile. It can withstand the toughest workouts without having to sacrifice comfort. Enjoy four-way stretch, moisture-wicking technology, odor-resistant material, and UPF sun protection. Whether you're hitting the gym or heading outdoors, the Carrollton Fitness T-Shirt - Core ensures you have the support and flexibility you need for your core fitness activities.&quot;}"" data-sheets-userformat='{""2"":15231,""3"":{""1"":0},""4"":{""1"":2,""2"":16777215},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Georgia"",""16"":9}' data-sheets-textstyleruns='{""1"":0}{""1"":76,""2"":{""5"":1}}{""1"":90}'><span>Our Carrollton Fitness T-Shirt is about performance powered by nature. This T-</span><span>Shirt </span><span>is made from bamboo and organic cotton, a performance tee that is temperature regulating and versatile. It can withstand the toughest workouts without having to sacrifice comfort. Enjoy four-way stretch, moisture-wicking technology, odor-resistant material, and UPF sun protection. Whether you're hitting the gym or heading outdoors, the Carrollton Fitness T-Shirt ensures you have the support and flexibility you need for your fitness activities.</span></span><span> Style #TM110.</span></p>","tasc Performance","","Shirts & Tops","bamboo, final sale, finalsale, gender:men, gender:men's, group:sale-carrolltontshirt, men, mens, mens sale, sale, Sale:Mens, Sale:ShortSleeve, size:L, size:M, size:S, size:XL, size:XXL, Style: Men's Active, tag::seasonal, tasc, tasc performance, tasc performance collection, tascperformancecorecollection, wintersale, YGroup_carrolltontee","TRUE","Size","Arctic Jaspe","Color","S","","","TM850H-4872-S","204","shopify","","deny","manual","40.00","54.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/pdp_5.jpg?v=1767110644","1","","FALSE","Carrollton Fitness T-Shirt - Arctic Jaspe – tasc Performance","Our Carrollton Fitness T-Shirt Arctic Jaspe is made from bamboo and organic cotton, a performance tee that is temperature regulating and versatile.","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"carrollton-fitness-t-shirt-jaspe","","","","","","","","","Arctic Jaspe","","M","","","TM850H-4873-M","204","shopify","","deny","manual","40.00","54.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/fullbody_16_a78b0fa7-bdf7-4257-a059-2c9d89773383.jpg?v=1767110644","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-fitness-t-shirt-jaspe","","","","","","","","","Arctic Jaspe","","L","","","TM850H-4874-L","204","shopify","","deny","manual","40.00","54.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/side_17_e408c567-9916-41e7-a77b-81ecf5928748.jpg?v=1767110644","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-fitness-t-shirt-jaspe","","","","","","","","","Arctic Jaspe","","XL","","","TM850H-4875-XL","204","shopify","","deny","manual","40.00","54.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/back_18.jpg?v=1767110644","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-fitness-t-shirt-jaspe","","","","","","","","","Arctic Jaspe","","XXL","","","TM850H-4876-XXL","204","shopify","","deny","manual","40.00","54.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/fullbody1_cec2cea5-1c10-43d4-bf65-d6456dcad23c.jpg?v=1767110644","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"carrollton-fitness-t-shirt-jaspe","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/CarrolltonT_ArticJaspe_TM850H-487.jpg?v=1767110644","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"all-day-tank-8","All Day Tank","<p class=""MsoNormal"">One of our best sellers now as a tank, the brand-new All-Day Tank is ready to take on the day. This style effortlessly combines comfort and performance and is crafted from our super soft signature bamboo fabric. It offers a relaxed fit with a little more coverage to move with you all day long. #TW1020</p>","tasc Performance","","Shirts & Tops","blue, final sale, finalsale, gender:women's, sale, Sale:Tanks, Sale:Womens, size:L, size:M, size:S, size:XL, size:XS, Style: Women's Active, Style: Women's Casual, tasc, tasc performance, tasc performance collection, tascperformancecorecollection, wintersale, women, womens, womens sale, YGroup_alldaytank","TRUE","Size","Arctic Space Dye","Color","XS","","","TW1020H-4871-XS","113","shopify","","deny","manual","29.00","48.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/FRONT_18.jpg?v=1750187031","1","","FALSE","All Day Tank – tasc Performance","One of our best sellers now as a tank, the brand-new All-Day Tank is ready to take on the day. This style effortlessly combines comfort and performance and is crafted from our super soft signature bamboo fabric. It offers a relaxed fit with a little more coverage to move with you all day long. #TW1020","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"all-day-tank-8","","","","","","","","","Arctic Space Dye","","S","","","TW1020H-4872-S","113","shopify","","deny","manual","29.00","48.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/SIDE_18_660aa327-8c83-4834-9242-4bd8e0992380.jpg?v=1750187031","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-8","","","","","","","","","Arctic Space Dye","","M","","","TW1020H-4873-M","113","shopify","","deny","manual","29.00","48.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/BACK_19.jpg?v=1750187031","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-8","","","","","","","","","Arctic Space Dye","","L","","","TW1020H-4874-L","113","shopify","","deny","manual","29.00","48.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/FULLBODY_17_9638c9d3-ae56-478a-a411-972e5fa74619.jpg?v=1750187031","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-tank-8","","","","","","","","","Arctic Space Dye","","XL","","","TW1020H-4875-XL","113","shopify","","deny","manual","29.00","48.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/AllDayTank-ArcticSpaceDye-TW1020H-487.jpg?v=1753286217","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"all-day-long-sleeve-t-shirt-2","All Day Long Sleeve T-Shirt","<p><span>By popular request, meet the All Day Long Sleeve T-Shirt! Everything that makes our All Day Short Sleeve T-Shirt a fan-favorite is now available in a long sleeve silhouette. It's the perfect everyday essential your closet needs, made for movement, or styling up or down. Durable, unbelievably soft, and tailored for an effortlessly flattering fit, rest assured this bamboo-built T will be one you reach for on every occasion. Style #TW1026</span></p> <p><!----></p>","tasc Performance","","Shirts","blue, final sale, finalsale, gender:women's, sale, Sale:LongSleeve, Sale:Womens, size:L, size:M, size:S, size:XL, size:XS, Style: Women's Active, Style: Women's Casual, tasc, tasc performance, tasc performance collection, tascperformancecorecollection, wintersale, women, womens, womens sale, YGroup_alldayls","TRUE","Size","Iceberg Heather","Color","XS","","","TW1026H-4561-XS","181","shopify","","deny","manual","41.00","58.00","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/151-All_Day_LS-Iceberg_Heather-TW1026H-456_8190.jpg?v=1750191567","1","","FALSE","All Day Long Sleeve T-Shirt – tasc Performance","By popular request, meet the All Day Long Sleeve T-Shirt! Everything that makes our All Day Short Sleeve T-Shirt a fan-favorite is now available in a long sleeve silhouette. It's the perfect everyday essential your closet needs, made for movement, or styling up or down. Durable, unbelievably soft, and tailored for an e","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
